tweet_text;sentiment
Arrumei tudo e tirei os bodychecks. O resto que falta arrumar no quarto vou deixar para amanhã, fiquei felizinha agora :) https://t.co/0pdlSC4Fso;Positivo
tj dispo :) https://t.co/jKCzuGHITZ;Positivo
O negocio e por o fone no ultimo, com a melhor musica e olhar pro mundo e falar foda-se :D;Positivo
@itsmethayDL Um bom dia pra vc dona da fofura toda. :);Positivo
@Idzabela ?? quero uma :);Positivo
Renove sua casa com até 60% OFF. Clique e aproveite! :D https://t.co/0ikU8zBnYG https://t.co/Ww9jJdnBHW;Positivo
@PensadorZarolho @chiquitapantera vim trabalhar de calções :-);Positivo
Adivinhem quem continua aziada? :);Positivo
@HugoFran_CISCO É uma posição legítima. Mas, por outro lado, um mal menor é sempre menos mau que um mal maior. :);Positivo
@MargaridaMede13 Booooooom dia menina! Estamos bem? Na falta de melhor, lá arranjei está :);Positivo
@m3squ1ta consegui arranjar a pessoa certa para mim, foi isso q quis dizer :);Positivo
Oh yeah o meu irmão vai me trazer donuts :);Positivo
Estive a noite toda preocupada com merdas e bem um bom dia tive direito :));Positivo
@AnaBranc0 Olá Ana :-) boa semana, bj;Positivo
@kolar_ana vidio sam :);Positivo
Bom dia só pra quem não fez bkp do banco de dados de 3gb do cliente e deu pau :))));Positivo
@crayyeola /inhales/ :)))))))))));Positivo
Tenho a honra de ser parte deste elenco para Setembro :) em Serpa ! https://t.co/wV47UVIY9D;Positivo
@klayton_n Ele é excelente :D;Positivo
@ealeixo16 O teu :);Positivo
A minha camisola do Porto chegou :))) Com um dia de atraso :))));Positivo
Bom Dia @ladygaga ::). Ksksksksks https://t.co/xXULMjAzyQ;Positivo
@eumesmooerick Muito q sim :);Positivo
@wereonlyadream ???? muitas viagens pra gente sim. E muito amor dos nossos amores coreaninhos. E só mais duas semanas pra gente poder curtir juntas e com mais tatuagens hohohohoho :D;Positivo
@manudinizr KKK foi na escola, amiga, acantonamento dos meus amorinhos com os pais :);Positivo
Caputa ha um serviço em que se pode comprar uma estrela e dar-lhe um nome legalmente Vou comprar uma estrela á Flávia :D;Positivo
@paulistaironico Que bom para vc :);Positivo
Se me conhecem comentem algo que eu sempre digo :)))))))))))))));Positivo
@iAModp Só em fatias de bolo rei :);Positivo
@gustavism @rebeccasugar Aaah eu que feliz que sua jornada esteja sendo assim, com tantas descobertas. Vai nessa que cê vai longe, ta lindo e único como eu espero se você :)) ??;Positivo
Mas na real eu to aqui sentado, vendo Hotel Hell :);Positivo
@pmrpr SIM :) está na RTP Play. https://t.co/ZJ1LIIRcsZ;Positivo
@jorge_m_dias atrasados, mas cá vai... Feliz aniversário. :);Positivo
@lovedsink @nicoleexst @strangerwthing @ReasonSadieS @wxlfiehard @euphoriew @sweeetcreture @ThePerfectioni @Dudathestranger aaa obrigadaa :);Positivo
hoje vai ser uma merda :D;Positivo
Que vontade de se matar e acabar com essa existência inútil :D;Positivo
@Jordi39134492 @raolfu Comprades va 5 minuts! :);Positivo
@carla_Olim Boa praia :D;Positivo
@cattagostinho Hoje tinha aula, adormeci :));Positivo
Calma, tu e o Ze? — Eu e o Zé o quê :)) https://t.co/hUtCKSkUQD;Positivo
Segundou né rapa,hoje é dia loucuras,como por exemplo,conjurar magia pra acabar com o estado :) .;Positivo
@Zeavy @Astromarine estes tipos não falham um álbum. Porra :) https://t.co/cHx60GrUSw;Positivo
@CamrenFetus_ ELA APAGOU A FOTO COM O EMBUSTE? :D Ela a pagou com a Camila:(;Positivo
Boa semana pra você! Bom dia :);Positivo
Acho que não sabes o que aconteceu :) e sim https://t.co/6jmvCJKLG1;Positivo
@hwnriqe que bom :);Positivo
@CosmosLampiao @andreialsmota @Sporting_CP A conta do Sporting e bem acha a Andreia uma mulher bonita :) e como com a miss Lyana e o bas dost.;Positivo
@MangoLassC @b6ner No pro pro pro pro no pro pro pro no pro pro pro no problemmmmm ?????????????????? :P;Positivo
@erosoliveiraa Tenha um ótimo dia ae :);Positivo
@TiteMoineau Pacha mama de Nessie Gomes :) https://t.co/rTxr7Hcwny;Positivo
@ClarapsilvaM Concordo contigo :D não era preciso tanta beleza mas tão pouco dinheiro;Positivo
@Lulu_se_mua @martolius @rodamon62 @NatGeoEsp Pos fale... :);Positivo
@carla_Olim Bom dia :) então mas esse despertador não desliga? ??;Positivo
@shimohiro16 Agora estou melhor :);Positivo
"@Ceu37viana É o meu dia de mau humor, tanto que dizem ""estás com cara de segunda-feira"". Boa semana. :)";Positivo
"5 minutos olhando e pensando ""bah, mas esse cara ja deve ter jogado cmg, o nome é igual e o incone tbm"" ai depois eu percebi que era eu :)";Positivo
@leobussinger Léo, bom dia :-)! Dá uma olhadinha na DM. Obrigado! https://t.co/Y86GW0ZiAY;Positivo
@capitanmancino visto, visto :) bimbominkia forerever;Positivo
Não fiques de fora. Junta-te a nós no mergulho nocturno de hoje :) https://t.co/rL53itNADk;Positivo
sei q vc já falou coisas ruins sobre mim, mas quero q saiba q eu não tenho nada contra vc pq entendo :) gosto de te ver na TL e se um dia a gente se aproximar vou gostar;Positivo
Vai ao @Queremos Festival? Não saia de casa sem nosso guia :) https://t.co/OWw6WJW223;Positivo
@filipekiss @sol1up Só vai!! Espero que goste :D;Positivo
@mayracruzes É chato mas é útil. Força! :);Positivo
@larissaregia Boa! Valeu pela dica :D;Positivo
Tirem esse tédio :) https://t.co/TnFOcgvGDM;Positivo
@biibt10 obrigada e o mesmo :);Positivo
"""o bom diplomata é alguém que sabe mandar uma pessoa para o inferno de maneira tão especial que essa pessoa fique ansiosa para o início da viagem"" :p";Positivo
@edson_runner É um prazer tê-lo conosco, Edson! Parabéns pela sua trajetória! :D;Positivo
@FCDavidAlmeida pronto, dignidade estabelecida :p;Positivo
@FigueiredoInes1 Mais vale tarde do que nunca :)));Positivo
@williamariazzzz Se ficares por ai, voltas para me vir buscar e depois vamos juntas para ai :);Positivo
@bolinhodecarnec Nem sei o q é Otp mas obrigado :);Positivo
@re_diculo confessa, o PPC aparece-te até em fatias d melão :)));Positivo
Vá tmb me apetece fazer isto :) https://t.co/jommBlWGlu;Positivo
"@ceticismo Eu diria que, por mim, até o ""mein kampf"" versão quadrinhos eu acho que poderia existir se tivesse alguém disposto a pagar por isso. :P";Positivo
nada melhor do que já acordar enjoada :)))));Positivo
O aja :);Positivo
@Oubl2 oh! É sempre tão bom quando dão pela nossa falta! :-);Positivo
@mariaa_aalice Grande mudançaa viu!! Isso pq quase tropecei em vc ontem kkkkkkk' :p;Positivo
Nada mais justo do que deixar pra lá quem já te deixou :);Positivo
@ClarapsilvaM @Carlosg60112566 @zelita258 O prometido é devido.... :) Beijo;Positivo
Quase desmaiei dentro do trem, pelo menos foi fora :);Positivo
@fuckingrieers nope :))) mas é porque eu vou sair;Positivo
@G_GURU_ Acha hua :p;Positivo
Tenho quase certeza que perdi meu cartão bicho :p;Positivo
@mehkume_Qersi36 Sax bê suwaro werê beranber bê :);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — O meu namorado :) https://t.co/P8wsg36qWO;Positivo
Dorme bem :) — Dormi, obrigada https://t.co/dAjZeYARNe;Positivo
@bitmestyles @TaehyungLAVA @quezia_ly @EliLokona @giika7 @Estela40738124 Não se preocupe meu anjo, pode marcar :);Positivo
@ParrachoMiguel @VaiiProCrl Melhor é ir trabalhar às 10 e sair às 24 :);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Massa :) https://t.co/dR900qOClc;Positivo
Nuu qt to em venda nova, levanto muito cedo pra ir pra escola !! Mas msm assim Bom dia :);Positivo
Bom dia :);Positivo
@cmilapassiva sempre que precisar minha dm vai estar aí ok? fica bem :) always happy face!;Positivo
@pfl1976 Pouca :);Positivo
@Suga_Bel @hobistanz @yoongireally oi, vamo :);Positivo
@lordmons Eu gostei da mudança e é bom para disciplinar Dps's e healers :);Positivo
foo :-) : 08295453-9a8e-4e08-9026-a84e079a0e4b;Positivo
O meu irmão tem 22anos e eu é que tenho de o acordar porque ele não se levanta sozinho :))));Positivo
@Mbento00 porque ele era mesmo conhecido por PQP (pêqêpê) do tempo dos ralis e não o que a sigla também pode querer dizer! :);Positivo
@maartome vai mesmo :));Positivo
@GassmanGassmann @RaiUno @Carolcrasher @MaxGalloClub quando? quando? :);Positivo
Segui um pessoal no Instagram :p;Positivo
foo :) : e681389a-50af-4253-a540-4750d6baf985;Positivo
@N3l1nh0 Já nem três meses me faltam... :);Positivo
@doubleliftrash Ui então melhor, mas logo eu vejo como estão as coisas :);Positivo
@taeilthetic Vc se sente insuficiente. E dói, é como se vc não fizesse parte de algo e n quisessem q vc faça parte. A rejeição dói meu amor. Mas vc nunca vai estar só, pq alguém, não importa quem, vai se importar com a sua existência pelo simples fato de ;Positivo
Perdi dois autocarros :);Positivo
@tokyahuwa Acha sorry :p ??;Positivo
foo :-) : 4e76ab97-0ee6-4349-84a5-3e3e19042d93;Positivo
Perdi meu save de Persona 5 com 60h de jogo :)))));Positivo
@daelucao Vale resposta de qualquer gênero ?? :);Positivo
Vegetar 2h no aeroporto e ainda ter um voo de 8h pela frente :) kill me now :);Positivo
tem feriado essa semana :D cai no domingo :(;Positivo
@p40l0_crf Chola mais freguês :);Positivo
@McPocahontasBR Pede um nuds a ela! :);Positivo
Estou c um friozinho na barriga nem é bom :)));Positivo
@eujuliag poxa quem achou foi a polícia, queria eu que o povo achasse :);Positivo
"@Al_Heloisa ""Não existe trabalho ruim. Ruim é ter que trabalhar"" _ Seu Madruga :)";Positivo
Sandro anima a Casa do Amor. O Top Boy está ao rubro :D TVI Reality #loveontoptvi https://t.co/l8U2kawKl4;Positivo
Dinheiro na minha carteira :) https://t.co/LAAEn4mHqp;Positivo
Vou hoje buscar os meus livros :));Positivo
Quinta-feira já vou mais o Moreira comprar as cenas para o jantar... Eu. Vou estar bué feliz pq vou andar com o carrinho das compras cheio de bebida :) :);Positivo
@martinsdan Estava a precisar de uma cena fora. :p;Positivo
comecei o dia a ficar presa do lado de fora do trabalho .... :))));Positivo
Bora dormir :);Positivo
Perdi a minha pulseira :));Positivo
@harriedorian olá! espero que tenha um dia maravilhoso. cuide-se :);Positivo
???_: bom dia sweeties, dormiram bem? espero que todos vocês tenham um ótimo dia e que vocês descansem muito no final, se alimentem direitinho e não hesite fazer algo além do seu limite :);Positivo
Ainda se calhar esqueceram se de mim :));Positivo
Sozinho em casa :));Positivo
@Jahnavijoshi2 @Evol2018 @ASNAmNat @serbonline @IndiaDST @NCBS_Bangalore congratulations JJ :);Positivo
@margaridav01 vai correr tudo bem linda!! Até já :);Positivo
eu to acordada desde às 3 da manhã its gon be a good day :))killme)));Positivo
@andre12lima Depois diz me quantas pessoas são :);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — tanta coisa não consigo escolher, eu amo comida :) https://t.co/HZ1dZ82MB0;Positivo
@_bitchc0re_ De nada :);Positivo
@Igor_Wesley_ Eu também tenho ele no PS4, baita jogo hahahahaha é que pra mim ele fica perfeito no Switch por causa da portabilidade dele :D;Positivo
@BiaPaiva7 :)) brigada vc tbm é mto bonita adorei as trancinhas;Positivo
@abrancoalmeida @SOMADALENA Já enviei msg @SOMADALENA :-) Creio que seja pr ilustração digital e de jogos e isso não é a minha especialidade mas respondi para confirmar. Obrigada @abrancoalmeida :-);Positivo
@DougMaced0 @CanalRapRJ Obrigada! :);Positivo
@genheroloco Coisas da idade mano Faz parte :D;Positivo
Mais um vídeo de madrugada pra vocês ?????? trago pra vocês minha primeira animação :D Confiram! https://t.co/wXoT3bYCtV;Positivo
@_Raaaaquel_ bom dia a quem dá bom dia a quem adora ou não determinado dia da semana. Que a segunda, e a semana em concordância, te seja de feição. :)*;Positivo
@BadTeacher2018 bravo :);Positivo
@JoaoVictorcomc Adoreeeeei! És incrível :);Positivo
Desacelera, acalma sua alma e vive! :);Positivo
Eu não me importo de trabalhar, pq sei que não sou explorada e vou receber bom dinheiro :);Positivo
Dobrei as roupas, mas acabei dormindo por cima delas = dobrar dnv :);Positivo
Bom diaaaaa, +1 embarcada de leve :);Positivo
Odeio odeio odeio odeio odeio odeio odeio odeio odeio odeio odeio odeio odeio odeio odeio Acordar cedo :);Positivo
#Daymare1998 vai estar na Gamescom :D https://t.co/P04UvfGfCL #FearThe90s #Daymare1998 #D98 #invaderstudios #invaderdev #survivalhorror #survivalhorrorisback #indiedev #gamedev #indiegame #UE4 #pc #steam #xboxone #ps4 #gamescom2018 #gamescom https://t.co/O9lWb2Z6Pq;Positivo
@julioodiass Que é isso!!! Sempre é bom valorizar bons músicos, boto fé em você! :);Positivo
@moonluni__ :) de nada;Positivo
Essa semana vai ser horrível. Semana de provas e trabalhos c/ tpm :);Positivo
Não me apetece nada chatear-me logo de manhã :));Positivo
Vou chamar o Tarumã Alive de Praia da Lua em Sagitário! Posso ouvir um Amém!? :D;Positivo
@_fck_it Thx pelo advise logo oiço :);Positivo
@trizpac Não fique triste. O Dia está lindo lá fora, será uma ótima segunda-feira :);Positivo
@deixamelogo Eu sou carneiro e gosto de todo mundo menos de escorpião. :)) (no geral, é claro);Positivo
@mariluass Só começar a por sementinhas q eles colam todo dia :D;Positivo
@nanabehle mas se tu quiser eu guardo pra ti levar pra ela :) (ele só não tá novo, tem umas marcas e arranhões de gato);Positivo
@CaahPalestrina Bom dia :);Positivo
Estes são os meus amigos :);Positivo
@Rubensoul Bom dia, Rubinho! Tem o Diamante e Platina, segue o link :) https://t.co/SB3TMVRymh;Positivo
amanhã vou de férias e ainda não fiz a mala :);Positivo
@maffiasummers Seguido! :);Positivo
Bom dia!!! Estarei ao vivo com o @otacosta na @NovaRadioGlobo :) bater papo sobre carreira, hipnose e meu novo livro. Começo às 10 hrs. 94.1 em SP, 98.1 no RJ @NoArComOtaviano;Positivo
@cosmonaut_bunny trabalhar é um ato inerentemente bosta pois a gente se mata pra dar dinheiro pra outra pessoa. qdo a gente enforcar todos os patrões as pessoas vão ficar mais felizes :P;Positivo
Finalmente o meu irmão @pedrooquintao admitiu que era uma prostituta :);Positivo
@rushyrushy ehehe mais abelhinhas :);Positivo
@rushyrushy ui. parece coisa da national geographic :) c insectos :);Positivo
demi ?? feliz aniversario meu amor :) fica bem e se cuida ????????????;Positivo
@Gab2006ICP @SafireSofi @Rapha91CP deu 40 cmg :);Positivo
@Besiktas_Bob Instagram da var :);Positivo
@bxcunha @eia_leo @joannnnnar @therussiangrl Eles taparam-me :));Positivo
Corri pra conseguir tomar banho e me arrumar no tempo mas não, vou sair de casa 6:20 e me lascar :);Positivo
@carla_Olim Só depende de ti :P;Positivo
491 mil :) quase meio milhão ! Porque ? corre là pra saber e ler os comentários :) assim chegamos rapidinho aos 500 mil e vocês terão horas de leitura com diversão garantida! https://t.co/frttKBDZFV;Positivo
Sai uma música melosa para começar a semana :) #musicfortravelers 20082018 - Consequence of Love - Gregory Porter https://t.co/U0MhxzmkLo;Positivo
@grifflol1 Obrigado cara por tudo sério mesmo :);Positivo
@TartaDeFreak Vídeos de Talking Heads. :-) https://t.co/svZcNwH9Nu;Positivo
Novo começo :);Positivo
Oi amô essa semana vai da certin p te vê — vai?? ufa :) https://t.co/SbYj5OGhTB;Positivo
@Jimms_fi NVIDIA :);Positivo
@almaradona Ahahahahaha ou talvez percebas tu que, se calhar, tens mesmo andado a dar-te com as gajas erradas :);Positivo
Felicidades @Alicia200_ :)))));Positivo
eu até iria me culpar, mas sei que não fiz nada demais :);Positivo
@raisales17 Vou pensar no seu caso, pq sou meio dificil U.u kkkkkk' :p;Positivo
parabens acertou 4/7 continue assim!!:) https://t.co/5Vfu9o8jrL;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Batata frita :) https://t.co/iPjWATJzX9;Positivo
comé que um gajo capta a tua atenção? :p — Idk tbh, acho que basta ser ele mesmo e se eu gostar da pessoa que é pronto, está feito https://t.co/s9U7UUMru7;Positivo
@Beatriz_Almeid7 Só virava lésbica por duas gajas: por ti e por ela :);Positivo
